Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Balcony,State of the property,Surface master bedroom,Surface of living-room,Cellar,Number of facades,Surface terrace,Surface garden,Garage,apartment,bungalow,chalet,cottage,duplex,ground-floor,loft,mansion,master-house,mixed-building,penthouse,residence,studio,triplex,villa,Antwerp Province,Brussels-Capital Region,East Flanders Province,Flemish Brabant Province,Hainaut Province,Limburg Province,Liège Province,Luxembourg Province,Namur Province,Walloon Brabant Province,West Flanders Province
333500.0,2.0,100.0,4.0,1.0,0.0,2.0,13.0,29.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
379000.0,1.0,80.0,4.0,1.0,0.0,2.0,21.0,25.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295000.0,2.0,80.0,2.0,1.0,0.0,2.0,10.0,28.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
635000.0,2.0,217.0,4.0,1.0,0.0,4.0,25.0,63.0,0.0,2.0,40.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
595000.0,2.0,207.0,2.0,2.0,0.0,4.0,16.0,60.0,0.0,2.0,10.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615000.0,2.0,170.0,4.0,1.0,0.0,2.0,23.0,49.0,0.0,3.0,40.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615000.0,1.0,170.0,4.0,1.0,0.0,2.0,23.0,49.0,0.0,3.0,40.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515000.0,3.0,130.0,2.0,2.0,0.0,2.0,17.0,38.0,0.0,2.0,15.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550000.0,3.0,130.0,2.0,2.0,0.0,2.0,17.0,38.0,0.0,2.0,14.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355000.0,1.0,82.0,3.0,1.0,0.0,2.0,11.0,24.0,0.0,2.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375000.0,1.0,73.0,3.0,1.0,0.0,2.0,9.0,21.0,0.0,2.0,26.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395000.0,2.0,107.0,3.0,2.0,0.0,2.0,14.0,31.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455000.0,2.0,107.0,3.0,1.0,0.0,2.0,14.0,31.0,0.0,2.0,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
470000.0,2.0,105.0,3.0,1.0,0.0,2.0,14.0,30.0,0.0,2.0,20.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229000.0,2.0,80.0,2.0,1.0,0.0,3.0,13.0,26.0,0.0,2.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199000.0,1.0,56.0,2.0,1.0,0.0,3.0,14.0,25.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749000.0,2.0,150.0,2.0,1.0,0.0,3.0,22.0,43.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439000.0,4.0,205.0,2.0,2.0,0.0,3.0,27.0,60.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180000.0,1.0,40.0,2.0,1.0,0.0,2.0,5.0,15.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
348000.0,2.0,173.0,2.0,1.0,0.0,2.0,23.0,50.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310000.0,1.0,95.0,4.0,1.0,0.0,2.0,18.0,65.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,1.0,37.0,2.0,1.0,0.0,2.0,5.0,24.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,1.0,36.0,2.0,1.0,0.0,4.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
399000.0,2.0,96.0,4.0,1.0,0.0,2.0,17.0,40.0,1.0,4.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140000.0,1.0,45.0,2.0,1.0,0.0,3.0,8.0,19.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
560000.0,1.0,177.0,4.0,1.0,0.0,2.0,18.0,60.0,1.0,2.0,25.0,125.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295000.0,3.0,110.0,2.0,1.0,0.0,3.0,22.0,35.0,0.0,2.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289000.0,2.0,90.0,4.0,1.0,0.0,2.0,12.0,27.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389000.0,3.0,155.0,2.0,1.0,0.0,3.0,16.0,23.0,1.0,2.0,40.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149900.0,1.0,32.0,3.0,1.0,0.0,2.0,4.0,9.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830000.0,3.0,216.0,1.0,2.0,0.0,1.0,30.0,63.0,1.0,2.0,45.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
699000.0,1.0,158.0,2.0,1.0,0.0,1.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645000.0,2.0,180.0,2.0,2.0,0.0,2.0,15.0,52.0,1.0,2.0,25.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,1.0,40.0,2.0,1.0,0.0,3.0,5.0,24.0,1.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1249000.0,4.0,187.0,2.0,2.0,0.0,5.0,15.0,54.0,1.0,3.0,73.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430000.0,1.0,77.0,4.0,1.0,0.0,5.0,14.0,35.0,1.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279000.0,1.0,65.0,4.0,1.0,0.0,2.0,14.0,26.0,1.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389000.0,2.0,100.0,4.0,1.0,0.0,2.0,13.0,29.0,0.0,2.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380000.0,2.0,80.0,4.0,1.0,0.0,3.0,12.0,29.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349000.0,1.0,126.0,4.0,1.0,0.0,4.0,17.0,44.0,0.0,2.0,5.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315000.0,3.0,100.0,4.0,1.0,0.0,1.0,13.0,19.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
720000.0,2.0,190.0,4.0,1.0,0.0,2.0,16.0,74.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185000.0,1.0,33.0,2.0,1.0,0.0,2.0,4.0,18.0,0.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
640000.0,2.0,110.0,4.0,2.0,0.0,5.0,14.0,43.0,1.0,3.0,24.0,213.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199000.0,1.0,40.0,4.0,1.0,0.0,2.0,5.0,18.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,1.0,33.0,2.0,1.0,0.0,2.0,4.0,19.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
595000.0,2.0,109.0,4.0,1.0,0.0,5.0,15.0,41.0,1.0,3.0,13.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
785000.0,3.0,144.0,4.0,2.0,0.0,5.0,15.0,48.0,1.0,3.0,12.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239000.0,2.0,68.0,2.0,1.0,0.0,2.0,9.0,32.0,0.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185000.0,1.0,39.0,4.0,1.0,0.0,2.0,5.0,23.0,0.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240000.0,1.0,62.0,2.0,1.0,0.0,2.0,8.0,18.0,0.0,2.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1490000.0,5.0,158.0,3.0,4.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1490000.0,5.0,158.0,3.0,4.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000.0,1.0,60.0,2.0,1.0,0.0,1.0,23.0,42.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
449000.0,2.0,250.0,2.0,1.0,0.0,1.0,30.0,38.0,0.0,3.0,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550000.0,1.0,158.0,2.0,1.0,0.0,3.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299000.0,3.0,105.0,4.0,1.0,0.0,2.0,14.0,30.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1350000.0,6.0,300.0,2.0,3.0,0.0,2.0,40.0,87.0,0.0,2.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000.0,1.0,60.0,4.0,1.0,0.0,1.0,12.0,32.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200000.0,1.0,45.0,2.0,1.0,0.0,2.0,6.0,24.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399000.0,3.0,128.0,4.0,2.0,0.0,2.0,17.0,37.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
520000.0,2.0,149.0,4.0,2.0,0.0,3.0,20.0,43.0,1.0,2.0,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
495000.0,2.0,167.0,4.0,2.0,0.0,3.0,22.0,48.0,1.0,2.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
563000.0,2.0,158.0,2.0,2.0,0.0,5.0,14.0,42.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185000.0,1.0,38.0,2.0,1.0,0.0,3.0,5.0,22.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,1.0,48.0,3.0,1.0,0.0,2.0,6.0,14.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
595000.0,5.0,202.0,1.0,1.0,0.0,1.0,24.0,30.0,1.0,2.0,8.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395000.0,1.0,124.0,2.0,2.0,0.0,3.0,27.0,45.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
429000.0,3.0,110.0,2.0,1.0,0.0,3.0,16.0,34.0,1.0,2.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375000.0,2.0,91.0,4.0,1.0,0.0,2.0,12.0,26.0,0.0,2.0,15.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
840000.0,3.0,158.0,2.0,3.0,0.0,3.0,21.0,46.0,0.0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550000.0,3.0,362.0,2.0,3.0,0.0,2.0,23.0,106.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400000.0,4.0,300.0,1.0,1.0,0.0,2.0,18.0,87.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424000.0,3.0,125.0,2.0,1.0,0.0,1.0,16.0,34.0,0.0,2.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265000.0,1.0,55.0,4.0,1.0,0.0,2.0,14.0,16.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
925000.0,3.0,190.0,4.0,3.0,0.0,4.0,20.0,50.0,1.0,3.0,135.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
440000.0,2.0,92.0,4.0,1.0,0.0,2.0,14.0,30.0,1.0,2.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390000.0,2.0,98.0,2.0,1.0,0.0,5.0,13.0,28.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425000.0,1.0,96.0,4.0,1.0,0.0,4.0,30.0,35.0,1.0,2.0,12.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850000.0,3.0,212.0,4.0,1.0,0.0,2.0,28.0,62.0,1.0,2.0,43.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
499000.0,2.0,115.0,2.0,1.0,0.0,3.0,13.0,33.0,0.0,2.0,30.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610000.0,3.0,132.0,2.0,2.0,0.0,2.0,17.0,38.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
525000.0,6.0,314.0,2.0,3.0,0.0,1.0,42.0,91.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380000.0,4.0,115.0,1.0,2.0,0.0,2.0,15.0,33.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
650000.0,8.0,210.0,4.0,1.0,0.0,2.0,28.0,61.0,0.0,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000.0,2.0,113.0,2.0,1.0,0.0,2.0,14.0,33.0,0.0,2.0,3.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325000.0,2.0,113.0,2.0,1.0,0.0,2.0,15.0,33.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380000.0,1.0,158.0,3.0,1.0,0.0,3.0,15.0,28.0,1.0,2.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245000.0,1.0,73.0,4.0,1.0,0.0,2.0,9.0,21.0,0.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199000.0,2.0,73.0,2.0,1.0,0.0,3.0,9.0,25.0,0.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210000.0,1.0,50.0,4.0,1.0,0.0,2.0,6.0,14.0,0.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400000.0,3.0,350.0,4.0,2.0,0.0,2.0,78.0,60.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325000.0,2.0,85.0,2.0,1.0,0.0,2.0,14.0,24.0,1.0,2.0,3.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160000.0,1.0,38.0,3.0,1.0,1.0,2.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225000.0,2.0,158.0,2.0,1.0,0.0,2.0,20.0,42.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225000.0,1.0,60.0,2.0,1.0,0.0,2.0,8.0,30.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249000.0,1.0,75.0,2.0,1.0,0.0,2.0,10.0,40.0,0.0,2.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249000.0,1.0,75.0,2.0,1.0,0.0,2.0,10.0,40.0,0.0,2.0,30.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420000.0,2.0,110.0,2.0,1.0,0.0,3.0,13.0,33.0,0.0,2.0,25.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
985000.0,4.0,265.0,2.0,4.0,0.0,1.0,14.0,35.0,1.0,2.0,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
440000.0,1.0,158.0,2.0,6.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195000.0,1.0,66.0,2.0,1.0,0.0,3.0,15.0,19.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155000.0,1.0,31.0,2.0,1.0,0.0,2.0,4.0,9.0,0.0,2.0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
230000.0,3.0,90.0,4.0,1.0,0.0,2.0,12.0,26.0,0.0,2.0,20.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569000.0,3.0,123.0,2.0,1.0,0.0,3.0,20.0,30.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230000.0,1.0,55.0,4.0,1.0,0.0,2.0,15.0,26.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555000.0,4.0,385.0,2.0,2.0,0.0,1.0,22.0,18.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
895000.0,4.0,202.0,2.0,4.0,0.0,2.0,27.0,59.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549000.0,2.0,250.0,4.0,1.0,0.0,2.0,10.0,73.0,0.0,2.0,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
490000.0,3.0,150.0,2.0,3.0,0.0,1.0,10.0,10.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405000.0,2.0,98.0,2.0,1.0,0.0,3.0,18.0,34.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244000.0,2.0,71.0,2.0,1.0,0.0,2.0,9.0,29.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765000.0,3.0,170.0,4.0,2.0,0.0,2.0,21.0,35.0,0.0,2.0,55.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000.0,2.0,80.0,4.0,1.0,0.0,3.0,11.0,25.0,0.0,2.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330000.0,2.0,110.0,1.0,1.0,0.0,2.0,16.0,32.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185000.0,1.0,33.0,4.0,1.0,0.0,2.0,4.0,9.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255000.0,2.0,80.0,3.0,1.0,0.0,2.0,10.0,23.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350000.0,1.0,74.0,2.0,1.0,0.0,2.0,12.0,30.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620000.0,2.0,163.0,4.0,2.0,0.0,5.0,24.0,68.0,0.0,2.0,50.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325000.0,2.0,100.0,4.0,1.0,0.0,5.0,16.0,29.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000.0,1.0,80.0,4.0,1.0,0.0,5.0,14.0,23.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
499000.0,4.0,161.0,4.0,3.0,0.0,5.0,19.0,47.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559000.0,3.0,160.0,4.0,2.0,0.0,2.0,37.0,46.0,0.0,2.0,15.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245000.0,2.0,116.0,3.0,1.0,0.0,3.0,15.0,33.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
519000.0,6.0,170.0,4.0,1.0,0.0,2.0,16.0,49.0,1.0,2.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
470000.0,2.0,110.0,2.0,1.0,0.0,5.0,14.0,35.0,0.0,3.0,106.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
